Gene_ID,20H_20h_embryo_F,36H_4th_instar_36h_M,36H_4th_instar_36h_F,10D_Adult_10D_M,10D_Adult_10D_F,20D_Adult_20D_M,20D_Adult_20D_F,12H_4th_instar_12h_biololgical_replicate_1_M,12H_4th_instar_12h_biololgical_replicate_2_M,12H_4th_instar_12h_biololgical_replicate_3_M,12H_4th_instar_12h_biololgical_replicate_2_F,12H_4th_instar_12h_biololgical_replicate_3_F
AGAP000218,14.92925007,8.493436691,6.272261371,3.247316939,1.619638229,1.760234169,4.804452763,1.441754603,5.058302789,3.477219844,4.326609424,5.601474366
AGAP000219,0.150811657,0.452169097,0.20885622,6.27870999,0.341847872,4.296576488,0.179889368,0.266665104,0.591079125,0.214727698,0.35807348,0.40223294
AGAP000220,6.80817182,55.55874953,14.26767617,23.22538317,15.16194664,11.15489509,22.95030436,9.845371728,68.05245222,43.69052763,43.4226579,50.882919
AGAP000222,2.184223059,3.661491129,2.319024104,2.930500102,1.758852414,2.067650117,1.618505554,1.529441437,3.076391421,2.074574751,2.169301119,1.340261836
AGAP000223,2.169219227,0.247819371,0.94071161,2.339325532,1.443084433,1.493612313,0.816320545,1.431539187,0.095624238,0.480296825,0.451844629,0.189640951
AGAP000225,0.469741601,0.101053957,0.069629233,0.06963238,0.025208594,0.051586378,0.041898076,0.022124848,0.123780782,0.070383415,0.068767581,0.056351381
AGAP000226,0.046073309,0,0.027247159,0.090984298,0.074560789,0.052315832,0,0.071875731,0,0.021720337,0,0
AGAP000228,2.571689189,1.273139942,0.849909548,0.941083408,0.389202645,0.601846312,0.758966616,0.352159154,1.477811415,0.872842336,1.001320482,0.973256803
AGAP000230,0.012701949,0.119690853,0.211581468,0.673908892,0.30681227,0.441960381,0.224992165,0.33894793,0.045634417,0.12974171,0.066348374,0.063883539
AGAP000232,0.821796723,0.197746525,0.677467341,3.110758606,0.523968879,1.939344352,0.319637551,0.462728655,0.023215355,0.254330835,0.13838753,0.08991427
AGAP000233,2.564801152,1.189494495,1.185154064,2.80757294,1.569226338,2.0693248,0.743049012,1.541055575,1.131713208,0.832774186,0.629127396,0.885334793
AGAP000234,1.311411622,1.077381908,0.963087085,1.494128673,1.133672703,1.0602596,0.730142782,1.246873168,0.940122582,0.786624494,0.880236945,1.041199316
AGAP000235,30.04180284,46.28149227,18.17212049,8.634303115,10.35208309,11.6069783,14.62652436,10.51517206,28.87442266,18.22366481,22.80117589,17.78911508
AGAP000236,0.63969652,0.239185682,1.050199451,9.274677258,2.322030683,6.073066073,0.727026941,2.51126007,0.256718746,0.568254863,0.42823333,0.543883303
AGAP000237,6.752787705,2.423500685,4.611786561,6.986475242,4.569242462,6.154065719,4.966021441,5.414676037,3.95704171,3.888569172,4.292119541,3.999296988
AGAP000238,0.217155665,26.81459109,14.66222612,112.3211925,64.67488455,70.51503959,12.30530828,71.52638092,33.5151167,15.12002416,16.11662968,21.68410188
AGAP000239,0.118443024,301.577238,56.02319534,0.773200001,0.49440561,1.216731819,93.99062546,0.657408708,340.9965665,163.4286429,183.2721005,160.6604747
AGAP000240,8.414830974,37.08072186,11.64551162,5.017485886,7.737855091,4.877571585,15.79349689,7.824893888,72.03926412,26.91996162,36.82055458,37.11333987
AGAP000241,2.042452507,6.232570309,1.986824689,4.380746645,7.28970705,3.197255166,5.147570935,6.285829026,17.08031027,6.47472917,7.997147794,8.058883964
AGAP000242,9.177940673,14.72262658,8.428911697,2.733604616,11.33909985,3.512889489,13.31935981,10.81682202,21.08320437,12.81963229,15.96927607,20.23160431
AGAP000243,2.155513113,1.366993923,0.636377331,0.713009245,0.54570442,0.625202803,0.471370815,0.616767939,1.376734806,0.782829896,0.792758619,0.969984072
AGAP000244,0.935848788,0.464276156,1.028571991,0.843986895,0.537470316,1.224924242,0.595433809,0.878355828,0.26086292,3.238541809,0.63211905,0.73036308
AGAP000245,23.87772585,11.42038204,4.977369931,6.826987156,6.150230716,8.409358936,5.136325217,7.197894539,8.8368567,5.302962166,7.534590904,5.772993344
AGAP000246,4.201657253,6.272467098,5.116804998,4.556599573,10.04581159,5.434941753,1.7781084,9.066476873,5.246685118,3.628039486,3.361585133,5.477496754
AGAP000247,0.179460534,0.304560384,0.201765217,0.152823668,0.096305208,0.145044446,0.148427413,0.08087014,0.763915425,0.312405886,0.309125952,0.413537942
AGAP000248,14.56057621,12.74377589,6.269920053,9.464214406,11.07278696,8.108755755,5.895343115,10.76161096,13.66472492,6.308930565,8.75713351,6.878579392
AGAP000249,5.911979227,22.6223887,6.227036296,14.35250122,13.68845645,10.43815479,9.524568701,11.79159302,33.08753945,14.60534602,19.60479556,21.89004805
AGAP000250,9.474876857,18.83903438,7.416674562,4.630954716,6.821647128,4.772422611,9.959859566,7.693661931,19.19576154,11.07089586,12.99758552,20.11569567
AGAP000251,4.942364244,6.212405071,2.297403335,3.330448383,3.764460135,3.368618381,2.715646818,4.386479006,7.533901204,3.105412972,4.733674372,4.665638279
AGAP000252,6.643731619,69.31721606,20.72004857,22.99031698,22.65928964,22.42117562,27.6007561,20.31629414,128.3674441,45.8918882,68.66048735,57.77694365
AGAP000253,3.651312528,3.639591763,0.924574112,10.18456085,14.52329549,7.22923341,1.077940517,12.8334824,4.49763656,1.296468106,1.816434053,2.120606403
AGAP000254,0.073203553,0.070906333,0.945178972,3.812404352,0.761922592,2.064371458,0.761752537,0.568576306,0.134070232,0.405457651,0.290664237,0.24249525
AGAP000255,2.489001868,2.988277134,1.873601346,2.469039685,1.364664606,1.616259228,2.329931506,1.501641188,3.306376129,2.440214889,3.140250889,2.175279365
AGAP000256,0.088995987,0.072607093,0.047226201,0.071541382,0.25005994,0.118479794,0.031846541,0.243720225,0.058133957,0.027546457,0.063391193,0.054254416
AGAP000258,8.834396689,10.3279223,4.582504106,4.167432543,5.365700035,3.862911587,4.466543549,5.852217116,12.81703099,4.582019113,7.164873193,5.877217791
AGAP000260,15.51970958,211.0175225,74.369939,30.83716673,84.4707298,30.17151829,130.4898143,48.70880344,459.5404736,200.1389154,270.503974,355.8206907
AGAP000261,20.96050141,142.4651643,32.77459862,13.95800897,21.35979031,14.42935948,59.43531671,17.70983454,216.3673877,97.31923348,134.8505106,105.3307387
AGAP000262,4.043730765,9.652049307,2.228568459,0.025293737,0.01333379,0.01312228,3.998692083,0.016605153,14.93409327,5.402669956,6.793388636,7.86330155
AGAP000264,10.18056801,8.596751055,3.325604464,4.163654845,4.7056153,2.828898101,5.110958387,4.32010803,10.96886406,5.282934762,7.979522449,7.348682348
AGAP000266,0.075462825,31.98205249,11.97924189,0.371312905,0.45079627,0.287324694,17.946276,0.434065139,42.1133576,18.26798587,26.50850723,29.22418407
AGAP000267,0.02155557,1.798145435,1.111704378,3.916860789,2.344585966,3.599524913,1.010227145,2.112437881,3.107396743,1.089868184,1.498922087,1.870110306
AGAP000268,0.871928897,8.320240339,2.380198818,3.56724703,3.186789875,3.117790164,2.324445864,1.88938819,7.857661139,3.038220707,4.706827577,5.675961761
AGAP000269,7.991213015,15.0782284,5.278704358,6.166909343,7.430605827,5.860275627,8.811261081,7.957076451,22.65935942,9.871011611,13.48391895,14.8203724
AGAP000270,17.66272648,44.22502638,27.57080641,9.381615971,35.74736817,12.40158272,17.8351443,29.75467592,63.83013527,28.86352974,37.35585151,32.88049875
AGAP000271,4.849796508,1.935084267,1.919323458,2.176899176,2.027817645,2.01036576,3.035678755,2.767197692,2.193082747,2.46063037,3.451886602,3.344208063
AGAP000272,10.74843795,26.30191947,11.99468707,6.838740664,16.21887373,8.457877536,21.37256741,16.30558671,56.90668473,18.34594047,29.37125288,37.05124471
AGAP000273,3.788033635,14.17526061,8.573280611,8.15530725,7.755762005,6.693043895,5.403931445,8.083936181,12.94807042,7.197472641,7.200520899,8.926030159
AGAP000274,0.387868364,1.775234963,1.39985719,25.46598023,30.32790498,12.11891973,1.832104028,20.1207076,3.13537164,1.545105825,2.026022598,4.974428026
AGAP000275,0.673295875,3.06062374,0.993858314,1.308225733,1.219995722,0.633476012,2.170947803,0.962439163,6.715541433,2.921261072,4.057730728,4.646918976
AGAP000277,1.442500915,0.276914277,0.518487539,1.02794066,0.067280212,0.734590634,0.509826567,0.065058137,0.063868682,0.124514023,0.145921866,0.47898029
AGAP000278,1074.012826,7783.450317,930.036756,78.74090344,31.46974804,47.62271387,1677.07217,27.77394502,2818.481739,3731.376162,4299.197837,3668.888635
AGAP000279,0.19838513,1.268514087,0.338931375,0.095492835,0.04830586,0.043577963,0.34164235,0.088230857,0.890925275,0.658569696,0.777195554,0.99776377
AGAP000280,1.481942724,5.43393719,2.557036542,6.955712984,4.338544167,5.138376988,2.16630362,4.33677881,6.636611784,2.414755551,3.674635119,4.079672256
AGAP000281,3.552354346,0.236874355,1.014187575,1.401218258,0.692888278,0.965734688,0.495006251,0.601010681,0.166511854,0.404602944,0.275986466,0.205127692
AGAP000283,3.155382745,1.543185285,1.184494545,3.380597805,2.559361618,2.984396516,0.918697379,2.168819295,1.874324477,1.360254055,1.093625936,1.242882716
AGAP000284,5.814513262,10.08128308,4.245357329,1.959524668,2.768001826,1.536346227,5.579261677,2.409223446,20.66876486,8.942147883,12.28774729,9.06064762
AGAP000285,15.28188888,37.7710547,18.19376009,6.133770809,8.479176433,6.960159255,36.70433236,8.631510853,58.72443044,46.81000303,52.92029082,50.4388257
AGAP000286,0.47929818,0.753294548,0.433699116,0.551802546,0.332073199,0.502759637,0.262574375,0.311177853,0.639085106,0.272544279,0.329082022,0.391411172
AGAP000287,11.19677306,58.7771846,34.31637252,4.664973157,9.360230024,4.561129321,27.05251798,8.14593588,60.71283604,30.47441887,30.45324166,61.35687342
AGAP000288,6.031683708,89.51413104,30.11900067,6.681478159,8.760462792,4.950779619,46.46502379,6.956012198,124.2152586,52.96654838,66.71749485,100.0651109
AGAP000289,8.117394916,32.33466235,7.021878155,4.65569612,4.697516259,4.447804406,14.97410794,4.107750027,40.21760628,14.82561632,24.45452014,24.92969522
AGAP000290,0.073444038,2.981668627,0.767390265,2.066339711,1.297366732,1.574577963,0.743891631,0.85531595,3.404477819,1.540614722,2.049164055,1.400946962
AGAP000291,9.998507803,56.76070248,25.5878871,24.31947009,45.88703005,25.21893903,44.21984631,37.89920554,158.8165505,42.00827923,79.99136023,61.6818104
AGAP000292,0.375757971,1.399695264,1.284746414,2.817178813,3.730685076,2.108009857,0.8775355,3.248259246,1.05257894,0.987587491,0.960223335,0.942330977
AGAP000293,0.02794497,0.004514165,0.007161394,0.198003617,0.083613335,0.104894493,0.032999657,0.068008174,0.01204778,0.00685053,0,0
AGAP000294,0.064506424,1.550494918,1.174844145,0.84527435,1.165578121,0.573941203,0.615097678,0.982358049,1.699107922,0.917511687,0.848676535,0.848376895
AGAP000295,11.15474348,13.50647669,5.445089489,3.881234505,3.55808073,3.861651328,7.982883264,3.361576198,24.0035111,9.103688564,15.36303674,12.09135404
AGAP000296,7.50339261,135.8034023,32.04012037,30.42476822,81.85145101,30.31759715,54.77400206,64.0984044,185.9343368,95.41837647,113.5087537,119.5337085
AGAP000297,3.20136015,10.30592856,8.501380956,11.41633107,6.078344181,13.58567933,7.288095986,7.820333384,12.82925493,11.81797967,10.34478191,9.279693439
AGAP000298,27.32315649,14.75201104,7.418460648,0.53375881,1.114088013,0.728490845,2.681855854,1.065242583,14.20404118,4.861647855,4.160356784,8.832065066
AGAP000299,0.471908789,0.960787667,0.715584255,1.132394333,0.677871502,1.11477055,0.395573422,0.634726967,1.1859235,0.61139437,0.490446803,0.737854313
AGAP000300,2.323220772,3.772111261,5.725011763,1.54824184,5.636750321,1.827299722,2.627207949,5.382760124,5.790565458,1.755271353,2.507777089,5.666037395
AGAP000301,0.713745564,1.933775363,2.586839265,1.147051567,3.051730011,1.173442965,0.644987163,2.764204942,1.478371295,0.588938604,0.630668163,1.51809728
AGAP000303,2.076574547,0.698218134,0.232253832,0.289935259,0.332443403,0.296965522,0.219533162,0.351228899,0.571061153,0.187991759,0.233058809,0.357638616
AGAP000304,32.95357013,18.37733196,14.54091513,31.80855537,35.12333586,27.01411898,11.29636114,34.40129016,16.50261263,16.24801161,13.66106578,18.24223771
AGAP000305,70.84182943,231.1032203,151.5351207,125.7709085,127.0066776,118.2888358,126.0915062,88.34895066,288.2368052,147.5441361,159.9261198,265.9972972
AGAP000306,59.02856635,45.55710205,19.28116734,8.521360818,10.87163919,8.740403381,24.86240746,10.27496632,49.91652719,28.81843304,35.33805125,42.65986337
AGAP000307,10.75564786,18.12742866,5.500955568,3.124074424,3.854250437,2.664153421,5.682692195,4.290166439,19.88603858,6.225600504,10.18451434,8.991542421
AGAP000308,59.62914654,111.1061848,69.07149204,15.68530465,62.47896944,20.35378676,60.19491056,57.03871645,221.4950834,69.88609172,113.699235,127.6048616
AGAP000309,2.220695469,1.946847454,0.567754587,0.204627598,0.161506784,0.19267558,0.3699275,0.184649161,1.463107846,0.590892683,0.616350784,0.638093724
AGAP000310,12.53174746,28.81322492,14.39294344,12.39545477,16.9528507,11.56969687,11.98234895,17.08591132,31.88500695,17.25903007,22.06515875,17.47340416
AGAP000311,2.616144007,7.354707,1.702836314,1.445880584,0.699144807,0.727580555,1.90464852,0.91595686,10.86928835,3.269354354,4.26156865,3.378685312
AGAP000312,16.30897557,23.88834554,12.6882749,11.25721513,9.313122205,8.578251473,15.61488231,9.10875333,29.00382244,19.72801784,23.67463137,21.53123358
AGAP000313,0.930922367,64.2718315,26.3202494,29.27763675,21.8592307,28.07161359,16.6431943,19.50707593,64.65033397,47.50871483,38.44357251,51.68626119
AGAP000314,7.379090232,2.459957023,1.822412475,1.472885831,1.403756979,0.922332102,1.366089471,1.317526611,1.610910814,1.152898546,1.33749787,1.113118264
AGAP000315,6.240770481,45.26459681,33.5128609,18.35516653,13.38416465,8.730697435,23.25434916,11.25976767,26.27051104,34.01532701,28.9917254,26.24433469
AGAP000316,11.6424544,4.140434467,5.627745901,3.068614452,5.714361027,2.61029428,4.67289151,5.103457973,4.335538662,3.627718982,3.817965521,4.218912615
AGAP000317,6.335901407,2.407513929,1.139306278,2.244640554,1.123154681,1.899872555,0.922457497,1.03215976,1.601173581,1.407668066,1.327196983,1.695584544
AGAP000319,3.395870855,1.090166994,1.550228125,2.112970101,2.066361796,1.516385655,1.594932538,2.066743172,1.247766015,0.930666718,1.133837841,1.323537047
AGAP000320,10.12283764,13.44218774,8.898555299,9.331139687,9.828721069,8.681337978,6.249567316,9.939657067,15.2868567,6.958861967,9.302550723,10.58947376
AGAP000321,6.413507474,5.693683442,4.360571954,9.381937299,7.584686267,13.97560681,4.761501871,10.14406228,7.266945785,4.448327118,5.189186596,5.604471546
AGAP000322,26.60179429,24.10403109,14.80071828,19.8151254,18.61667722,15.06549271,19.13874769,17.35671885,28.29123348,17.82715733,23.89398348,19.31990859
AGAP000323,8.438164908,0.151117683,1.985685168,0.171425023,0.711077761,0.234008135,2.114181345,0.401480675,0.118213151,0.561464534,0.328577644,0.262831311
AGAP000324,3.24187829,7.426163607,3.777971817,1.118938641,4.015445046,1.91935075,6.677605149,3.764416871,20.23407069,5.88362331,11.33885867,11.17551793
AGAP000325,17.31269449,90.9821012,25.12470743,12.40464843,21.91491858,14.49726376,64.24393419,21.38512287,215.7337351,45.00209446,97.38160611,106.1632159
AGAP000326,1.985350602,14.87892794,6.388285189,2.830285911,11.24837995,4.111549318,6.903718912,10.95998136,25.36458061,9.912155612,12.37012,18.9181069
AGAP000327,8.980150371,150.9228398,99.80523734,119.266494,102.4356539,105.6072615,52.9579533,126.8044005,150.5535473,94.50383273,78.27849016,108.956007
AGAP000328,28.8208605,6.362080909,11.92978136,7.400188613,7.697370339,6.799684308,6.366465014,8.293395219,4.557490753,6.901441686,4.91732695,6.514339501
AGAP000329,1.151503228,0.052540125,0.477071242,2.307589658,0.597726093,1.512421447,0.240225343,0.526180716,0.015297105,0.202956582,0.133443761,0.05710504
AGAP000330,7.737412136,4.427954875,5.71748055,3.918056647,9.550285308,4.124627362,3.746792036,8.010183066,4.393758308,3.765985667,3.288472341,4.711584478
AGAP000331,9.343639681,5.593982823,5.722223645,5.914689663,2.827930799,4.104302503,3.182062849,2.88466141,3.807084419,2.476680577,2.752749932,1.696913698
AGAP000332,30.07667093,30.76593757,12.40233867,6.070827376,11.08006746,5.247714577,11.80040928,11.18382744,37.12229187,13.40663349,17.90275798,16.97845944
AGAP000334,1.369737089,12.0165831,11.8570594,8.507233745,6.986711353,12.55301201,2.753288083,8.173010464,8.532448573,6.451845107,3.986989424,6.066678335
AGAP000336,16.71643277,7.622918955,3.968970321,3.34011079,5.051478621,3.033252239,3.733941057,5.404763311,8.92773651,4.069504074,6.067434911,5.580097886
AGAP000337,6.952221104,12.91530447,7.980896137,4.255687213,7.3284439,3.76754286,6.982510062,6.929627239,18.10377613,6.489573276,10.21693046,9.052475904
AGAP000338,3.718304396,11.67670806,3.416533963,2.108418089,3.307070098,1.880190212,3.852807001,2.978158308,11.27716226,5.309146586,6.434984756,9.378764401
AGAP000339,28.19479781,47.72702629,12.00453304,9.105455705,10.96615327,10.27514,17.28956754,12.06510301,61.1234756,23.01775913,35.43446798,34.34776261
AGAP000340,0.729418467,41.42780976,9.769727738,3.726280815,6.622827146,3.749947166,13.13711972,7.242297126,45.53493131,23.49160895,28.47987834,34.4204283
AGAP000341,1.741568667,31.2927485,21.11068436,6.694293971,8.319027405,4.846856046,23.76993443,8.382026777,41.75834672,28.46229069,27.61250986,72.45294533
AGAP000342,1.051999483,4.179358326,1.786331018,5.000681538,2.421620786,4.130236665,1.060487355,1.876051965,5.277512984,2.280133037,2.663782332,2.645477937
AGAP000343,7.034705067,11.20972117,4.060576047,6.06639079,6.664631749,5.882891671,3.235401092,6.732106482,9.036550692,4.587771479,4.79392968,5.33870724
AGAP000344,0.242136067,5.098530017,5.611208406,0.533329186,0.268687907,0.355638223,4.366885462,0.162916097,7.230190792,5.092786381,4.879541379,4.001700916
AGAP000345,0.008260863,0.393308816,0.530362377,0.263975355,0.110271558,0.262220664,1.784154375,0.125302065,5.112578566,1.750643536,2.292651745,1.548188049
AGAP000346,1.488194391,3.068316787,2.313280404,3.387765045,1.961787737,2.748982118,1.220402115,1.708683177,2.957558223,1.384678492,1.552476915,1.521687512
AGAP000347,0.048571199,4.403927853,2.455316659,4.034395435,4.2649953,4.164750834,3.321141402,4.522165405,8.224121145,4.34986572,6.064503743,7.28127976
AGAP000348,0.002551296,0.697677922,0.486158032,1.849821753,0.618956838,1.074866003,0.41102853,0.58160299,0.81708936,0.343988601,0.554007612,0.470185031
