Gene_ID,Chr,Testes_Specific,Ovaries_Specific,variable,value,Population
AGAP000492,,-1,-1,I_mean_FPKM,11.5044924,I
AGAP000493,X,-1,-1,I_mean_FPKM,0,I
AGAP000494,X,-1,-1,I_mean_FPKM,0,I
AGAP000495,X,-1,-1,I_mean_FPKM,1.161502091,I
AGAP000496,X,-1,1,I_mean_FPKM,242.471769,I
AGAP000497,X,-1,-1,I_mean_FPKM,9.324343659,I
AGAP000498,X,-1,-1,I_mean_FPKM,33.3813848,I
AGAP000499,X,-1,-1,I_mean_FPKM,16.18505739,I
AGAP000500,X,-1,-1,I_mean_FPKM,98.75791973,I
AGAP000502,,-1,-1,I_mean_FPKM,0.00809612,I
AGAP000504,X,-1,-1,I_mean_FPKM,0.735578048,I
AGAP000506,X,-1,-1,I_mean_FPKM,0.629452367,I
AGAP000507,X,-1,-1,I_mean_FPKM,15.16415071,I
AGAP000508,X,,,I_mean_FPKM,20.51969385,I
AGAP000509,X,-1,-1,I_mean_FPKM,0.041409809,I
AGAP000512,X,-1,-1,I_mean_FPKM,0.13518992,I
AGAP000513,X,-1,-1,I_mean_FPKM,0.781324278,I
AGAP000514,X,-1,-1,I_mean_FPKM,2.259397546,I
AGAP000515,X,-1,-1,I_mean_FPKM,1.736706037,I
AGAP000516,X,-1,-1,I_mean_FPKM,4.121906971,I
AGAP000519,X,-1,-1,I_mean_FPKM,0.311066821,I
AGAP000520,X,-1,-1,I_mean_FPKM,0,I
AGAP000521,X,-1,-1,I_mean_FPKM,0,I
AGAP000522,X,-1,-1,I_mean_FPKM,0.00514941,I
AGAP000523,X,-1,-1,I_mean_FPKM,28.10105777,I
AGAP000526,X,-1,-1,I_mean_FPKM,150.6262997,I
AGAP000528,X,-1,-1,I_mean_FPKM,0.567018336,I
AGAP000529,X,-1,-1,I_mean_FPKM,2.120633121,I
AGAP000530,X,-1,-1,I_mean_FPKM,7.845574717,I
AGAP000531,X,-1,-1,I_mean_FPKM,5.158837364,I
AGAP000532,X,-1,-1,I_mean_FPKM,19.82325408,I
AGAP000533,X,-1,-1,I_mean_FPKM,9.033744877,I
AGAP000534,X,-1,-1,I_mean_FPKM,5.377159633,I
AGAP000535,X,-1,-1,I_mean_FPKM,0.074868645,I
AGAP000536,X,-1,-1,I_mean_FPKM,0.020516546,I
AGAP000537,X,-1,-1,I_mean_FPKM,0.240107703,I
AGAP000538,X,-1,-1,I_mean_FPKM,0,I
AGAP000539,X,-1,-1,I_mean_FPKM,0,I
AGAP000540,X,-1,-1,I_mean_FPKM,0.002062155,I
AGAP000541,X,-1,-1,I_mean_FPKM,14.40291548,I
AGAP000543,X,-1,-1,I_mean_FPKM,1.312228615,I
AGAP000544,X,-1,-1,I_mean_FPKM,17.27633283,I
AGAP000545,X,-1,-1,I_mean_FPKM,3.190120132,I
AGAP000546,X,-1,-1,I_mean_FPKM,40.10192352,I
AGAP000547,X,-1,-1,I_mean_FPKM,0.215058846,I
AGAP000548,X,-1,-1,I_mean_FPKM,0.017402129,I
AGAP000549,X,-1,-1,I_mean_FPKM,0.080327838,I
AGAP000550,X,-1,-1,I_mean_FPKM,0.029589522,I
AGAP000551,X,-1,-1,I_mean_FPKM,0.05867001,I
AGAP000552,X,-1,-1,I_mean_FPKM,0.285136401,I
AGAP000553,X,-1,-1,I_mean_FPKM,0.008050261,I
AGAP000554,X,-1,-1,I_mean_FPKM,16.32058027,I
AGAP000555,X,-1,-1,I_mean_FPKM,3.719825177,I
AGAP000556,X,-1,-1,I_mean_FPKM,0.155171701,I
AGAP000558,X,-1,-1,I_mean_FPKM,26.4939605,I
AGAP000559,X,-1,-1,I_mean_FPKM,11.80179069,I
AGAP000560,X,-1,-1,I_mean_FPKM,22.54686977,I
AGAP000561,X,-1,-1,I_mean_FPKM,14.3161468,I
AGAP000562,X,-1,-1,I_mean_FPKM,1.294886132,I
AGAP000563,X,-1,-1,I_mean_FPKM,14.5115887,I
AGAP000564,X,-1,-1,I_mean_FPKM,4.031948454,I
AGAP000565,X,-1,-1,I_mean_FPKM,83.94594692,I
AGAP000566,X,-1,-1,I_mean_FPKM,1.92957339,I
AGAP000567,X,-1,-1,I_mean_FPKM,33.66961927,I
AGAP000569,X,-1,-1,I_mean_FPKM,0,I
AGAP000570,X,-1,-1,I_mean_FPKM,0,I
AGAP000571,X,,,I_mean_FPKM,0.016414324,I
AGAP000572,X,-1,-1,I_mean_FPKM,0.635393587,I
AGAP000573,X,-1,-1,I_mean_FPKM,0.656972612,I
AGAP000574,X,-1,-1,I_mean_FPKM,0.048755909,I
AGAP000575,X,-1,-1,I_mean_FPKM,2.79968795,I
AGAP000576,X,-1,-1,I_mean_FPKM,3.344781946,I
AGAP000577,X,-1,-1,I_mean_FPKM,6.19171556,I
AGAP000578,X,-1,-1,I_mean_FPKM,3.424373038,I
AGAP000579,X,-1,-1,I_mean_FPKM,0,I
AGAP000580,,-1,-1,I_mean_FPKM,0,I
AGAP000581,,,,I_mean_FPKM,0,I
AGAP000585,X,-1,-1,I_mean_FPKM,0.138278283,I
AGAP000586,2R,-1,-1,I_mean_FPKM,1.634528021,I
AGAP000587,X,,,I_mean_FPKM,0.041679073,I
AGAP000588,X,,,I_mean_FPKM,0.635426171,I
AGAP000589,X,-1,-1,I_mean_FPKM,4.523829727,I
AGAP000591,X,-1,-1,I_mean_FPKM,2.750684704,I
AGAP000592,X,-1,-1,I_mean_FPKM,0,I
AGAP000594,X,,,I_mean_FPKM,0.002135258,I
AGAP000595,X,-1,-1,I_mean_FPKM,0.050327408,I
AGAP000596,X,-1,-1,I_mean_FPKM,7.210542333,I
AGAP000597,X,-1,-1,I_mean_FPKM,0.862629986,I
AGAP000598,X,-1,-1,I_mean_FPKM,27.23072147,I
AGAP000599,X,-1,-1,I_mean_FPKM,1.629763692,I
AGAP000601,X,-1,-1,I_mean_FPKM,13.09153111,I
AGAP000602,X,-1,-1,I_mean_FPKM,1.147298035,I
AGAP000603,X,-1,-1,I_mean_FPKM,0.17736742,I
AGAP000604,X,-1,-1,I_mean_FPKM,0.041407999,I
AGAP000605,X,-1,-1,I_mean_FPKM,0,I
AGAP000606,X,-1,-1,I_mean_FPKM,0.002816482,I
AGAP000607,X,-1,-1,I_mean_FPKM,0,I
AGAP000609,X,-1,-1,I_mean_FPKM,0,I
AGAP000610,X,,,I_mean_FPKM,0,I
AGAP000611,X,-1,-1,I_mean_FPKM,0,I
AGAP000612,X,-1,-1,I_mean_FPKM,0,I
AGAP000614,X,-1,-1,I_mean_FPKM,1.023573239,I
AGAP000615,X,-1,-1,I_mean_FPKM,2.937595099,I
AGAP000616,X,-1,-1,I_mean_FPKM,37.1506378,I
AGAP000617,X,-1,-1,I_mean_FPKM,27.56422308,I
AGAP000618,X,-1,-1,I_mean_FPKM,24.56472797,I
AGAP000619,X,-1,-1,I_mean_FPKM,7.849738216,I
AGAP000620,X,-1,-1,I_mean_FPKM,15.76398429,I
AGAP000621,X,-1,-1,I_mean_FPKM,0.34933856,I
AGAP000622,X,-1,-1,I_mean_FPKM,36.88343618,I
AGAP000623,X,-1,-1,I_mean_FPKM,4.155361556,I
AGAP000624,X,-1,-1,I_mean_FPKM,3.621967843,I
AGAP000625,X,-1,-1,I_mean_FPKM,18.89276382,I
AGAP000626,X,-1,-1,I_mean_FPKM,4.146369109,I
AGAP000627,X,-1,-1,I_mean_FPKM,26.75003846,I
AGAP000628,X,,,I_mean_FPKM,12.69371674,I
AGAP000629,X,-1,-1,I_mean_FPKM,0.408811917,I
AGAP000630,X,-1,-1,I_mean_FPKM,1.1324051,I
AGAP000631,X,-1,-1,I_mean_FPKM,15.93980554,I
AGAP000633,X,-1,-1,I_mean_FPKM,59.99941707,I
AGAP000634,X,-1,-1,I_mean_FPKM,68.47747716,I
AGAP000635,X,-1,-1,I_mean_FPKM,0.466513312,I
AGAP000636,X,-1,-1,I_mean_FPKM,6.331709379,I
AGAP000637,X,-1,-1,I_mean_FPKM,0.286153055,I
AGAP000638,X,-1,1,I_mean_FPKM,0,I
AGAP000639,X,-1,-1,I_mean_FPKM,3.597408014,I
AGAP000640,X,-1,1,I_mean_FPKM,0,I
AGAP000641,X,-1,1,I_mean_FPKM,0.015428891,I
AGAP000642,X,-1,1,I_mean_FPKM,0,I
AGAP000643,X,-1,1,I_mean_FPKM,0,I
AGAP000644,X,-1,1,I_mean_FPKM,0.07164471,I
AGAP000646,X,-1,-1,I_mean_FPKM,0.212063201,I
AGAP000647,X,-1,-1,I_mean_FPKM,0.032247428,I
AGAP000648,X,-1,-1,I_mean_FPKM,1.239515417,I
AGAP000649,X,-1,-1,I_mean_FPKM,3.573990004,I
AGAP000650,X,-1,1,I_mean_FPKM,20.53075734,I
AGAP000651,X,-1,-1,I_mean_FPKM,103.23736,I
AGAP000652,X,-1,-1,I_mean_FPKM,27.03883348,I
AGAP000653,X,-1,-1,I_mean_FPKM,9.606432406,I
AGAP000654,X,-1,-1,I_mean_FPKM,140.106354,I
AGAP000655,X,-1,-1,I_mean_FPKM,17.4520743,I
AGAP000656,X,-1,-1,I_mean_FPKM,30.68026779,I
AGAP000657,X,-1,-1,I_mean_FPKM,0.00416452,I
AGAP000658,X,-1,-1,I_mean_FPKM,0.012132909,I
AGAP000659,X,-1,-1,I_mean_FPKM,2.471719344,I
AGAP000660,X,-1,-1,I_mean_FPKM,5.503255365,I
AGAP000662,X,-1,-1,I_mean_FPKM,85.05062213,I
AGAP000663,X,-1,-1,I_mean_FPKM,3.773737344,I
AGAP000666,X,-1,-1,I_mean_FPKM,9.511855669,I
AGAP000667,X,-1,-1,I_mean_FPKM,0.202343026,I
AGAP000668,X,-1,-1,I_mean_FPKM,2.219163864,I
AGAP000669,X,-1,-1,I_mean_FPKM,36.73780098,I
AGAP000670,X,-1,-1,I_mean_FPKM,14.08944557,I
AGAP000671,X,-1,-1,I_mean_FPKM,14.51053662,I
AGAP000672,X,-1,-1,I_mean_FPKM,111.3519752,I
AGAP000673,X,-1,-1,I_mean_FPKM,0,I
AGAP000674,X,-1,-1,I_mean_FPKM,0.138993936,I
AGAP000675,X,-1,1,I_mean_FPKM,3.068912789,I
AGAP000676,X,-1,-1,I_mean_FPKM,4.991187041,I
AGAP000678,X,-1,-1,I_mean_FPKM,14.45432428,I
AGAP000679,X,-1,-1,I_mean_FPKM,0.168404242,I
AGAP000680,X,-1,1,I_mean_FPKM,6.785820151,I
AGAP000681,X,-1,-1,I_mean_FPKM,2.672547283,I
AGAP000682,X,-1,-1,I_mean_FPKM,10.05968002,I
AGAP000684,X,-1,-1,I_mean_FPKM,3.444819175,I
AGAP000685,X,-1,-1,I_mean_FPKM,0.031998746,I
AGAP000686,X,-1,-1,I_mean_FPKM,0.116357457,I
AGAP000687,X,-1,-1,I_mean_FPKM,0,I
AGAP000688,X,-1,-1,I_mean_FPKM,0.006352951,I
AGAP000689,X,-1,-1,I_mean_FPKM,0.006832871,I
AGAP000690,X,,,I_mean_FPKM,0,I
AGAP000691,X,,,I_mean_FPKM,0,I
AGAP000692,X,-1,-1,I_mean_FPKM,0.009782421,I
AGAP000693,X,-1,-1,I_mean_FPKM,0.00138424,I
AGAP000694,X,-1,-1,I_mean_FPKM,0,I
AGAP000695,X,-1,-1,I_mean_FPKM,0,I
AGAP000696,X,,,I_mean_FPKM,0,I
AGAP000697,X,-1,-1,I_mean_FPKM,0,I
AGAP000698,X,-1,-1,I_mean_FPKM,4.621016513,I
AGAP000699,X,-1,-1,I_mean_FPKM,7.530825899,I
AGAP000700,X,-1,-1,I_mean_FPKM,1.863088863,I
AGAP000702,X,-1,-1,I_mean_FPKM,0.019147291,I
AGAP000703,X,-1,-1,I_mean_FPKM,0.046965298,I
AGAP000704,X,-1,-1,I_mean_FPKM,4.161099704,I
AGAP000705,X,-1,-1,I_mean_FPKM,6.865690149,I
AGAP000706,X,,,I_mean_FPKM,0,I
AGAP000707,X,,,I_mean_FPKM,1.599838275,I
AGAP000708,X,-1,-1,I_mean_FPKM,25.59470688,I
AGAP000711,X,-1,-1,I_mean_FPKM,20.37484997,I
AGAP000713,X,-1,-1,I_mean_FPKM,15.1781264,I
AGAP000714,X,,,I_mean_FPKM,0.126432967,I
AGAP000715,X,-1,-1,I_mean_FPKM,0.04522591,I
AGAP000717,X,-1,-1,I_mean_FPKM,0.709579011,I
AGAP000718,X,-1,-1,I_mean_FPKM,0.012450276,I
AGAP000719,X,-1,-1,I_mean_FPKM,26.01909841,I
AGAP000720,X,-1,-1,I_mean_FPKM,4.094946235,I
AGAP000721,X,-1,-1,I_mean_FPKM,1.935297764,I
AGAP000723,X,-1,-1,I_mean_FPKM,5.335829488,I
AGAP000724,X,-1,-1,I_mean_FPKM,0.002847727,I
AGAP000725,X,-1,-1,I_mean_FPKM,1.257739004,I
AGAP000726,X,-1,-1,I_mean_FPKM,1.528027905,I
AGAP000727,X,-1,-1,I_mean_FPKM,2.707056071,I
AGAP000728,X,-1,-1,I_mean_FPKM,0.042757212,I
AGAP000729,X,,,I_mean_FPKM,0,I
AGAP000730,X,,,I_mean_FPKM,0,I
AGAP000731,X,-1,-1,I_mean_FPKM,0.996559852,I
AGAP000732,X,-1,-1,I_mean_FPKM,0.021652455,I
AGAP000733,X,-1,-1,I_mean_FPKM,9.431687744,I
AGAP000734,X,-1,-1,I_mean_FPKM,0.005807432,I
AGAP000735,X,-1,-1,I_mean_FPKM,5.100416039,I
AGAP000736,X,-1,-1,I_mean_FPKM,1.154256735,I
AGAP000737,X,-1,-1,I_mean_FPKM,19.95926295,I
AGAP000738,X,-1,-1,I_mean_FPKM,0.225857659,I
AGAP000739,X,-1,-1,I_mean_FPKM,205.2385825,I
AGAP000740,X,-1,-1,I_mean_FPKM,5.424565866,I
AGAP000741,X,-1,-1,I_mean_FPKM,0.250691854,I
AGAP000743,X,-1,-1,I_mean_FPKM,0,I
AGAP000744,X,-1,-1,I_mean_FPKM,0,I
AGAP000745,X,-1,-1,I_mean_FPKM,0,I
AGAP000747,X,-1,-1,I_mean_FPKM,8.940379839,I
AGAP000748,X,-1,-1,I_mean_FPKM,0.224739386,I
AGAP000749,X,-1,-1,I_mean_FPKM,0.020970634,I
AGAP000750,X,-1,-1,I_mean_FPKM,0,I
AGAP000751,X,-1,1,I_mean_FPKM,11.7789074,I
AGAP000752,X,-1,-1,I_mean_FPKM,28.16419293,I
AGAP000754,X,-1,-1,I_mean_FPKM,16.95039873,I
AGAP000755,X,-1,-1,I_mean_FPKM,0.180334956,I
AGAP000756,X,-1,-1,I_mean_FPKM,4.567491131,I
AGAP000757,X,-1,-1,I_mean_FPKM,5.388503559,I
AGAP000758,X,-1,-1,I_mean_FPKM,5.753542571,I
AGAP000759,X,-1,-1,I_mean_FPKM,31.13559817,I
AGAP000760,X,-1,-1,I_mean_FPKM,11.5584116,I
AGAP000761,X,-1,-1,I_mean_FPKM,1.009309448,I
AGAP000762,X,-1,-1,I_mean_FPKM,0.652271379,I
AGAP000763,X,-1,-1,I_mean_FPKM,7.744655242,I
AGAP000765,X,-1,-1,I_mean_FPKM,4.056337664,I
AGAP000767,X,-1,-1,I_mean_FPKM,1.458115096,I
AGAP000768,X,-1,-1,I_mean_FPKM,0.245877087,I
AGAP000769,X,-1,-1,I_mean_FPKM,22.75950948,I
AGAP000770,X,-1,-1,I_mean_FPKM,11.49083136,I
AGAP000771,X,-1,-1,I_mean_FPKM,34.73689007,I
AGAP000772,X,-1,-1,I_mean_FPKM,0.457220377,I
AGAP000773,X,-1,-1,I_mean_FPKM,0.615799149,I
AGAP000774,X,-1,-1,I_mean_FPKM,4.741371643,I
AGAP000776,X,-1,-1,I_mean_FPKM,11.77816459,I
AGAP000777,X,-1,-1,I_mean_FPKM,0.045379285,I
AGAP000778,X,-1,-1,I_mean_FPKM,1.193710135,I
AGAP000779,X,-1,-1,I_mean_FPKM,0.26522076,I
AGAP000780,X,-1,-1,I_mean_FPKM,18.69731086,I
AGAP000781,X,-1,-1,I_mean_FPKM,6.778170071,I
AGAP000782,X,-1,1,I_mean_FPKM,7.029148169,I
AGAP000783,X,-1,-1,I_mean_FPKM,36.94588049,I
AGAP000784,X,-1,-1,I_mean_FPKM,5.032999985,I
AGAP000785,X,-1,-1,I_mean_FPKM,0.009995913,I
AGAP000786,X,-1,-1,I_mean_FPKM,0.022604019,I
AGAP000787,X,-1,-1,I_mean_FPKM,22.99514483,I
AGAP000788,X,-1,-1,I_mean_FPKM,0,I
AGAP000789,X,-1,-1,I_mean_FPKM,0.005881459,I
AGAP000790,X,-1,-1,I_mean_FPKM,0.112223661,I
AGAP000791,X,-1,-1,I_mean_FPKM,48.56534874,I
AGAP000792,X,-1,-1,I_mean_FPKM,10.22668626,I
AGAP000793,X,,,I_mean_FPKM,2.043181058,I
AGAP000794,X,-1,-1,I_mean_FPKM,86.60251818,I
AGAP000795,X,-1,-1,I_mean_FPKM,0.304116451,I
AGAP000797,X,-1,-1,I_mean_FPKM,0.855557132,I
AGAP000798,X,-1,-1,I_mean_FPKM,0,I
AGAP000801,X,-1,-1,I_mean_FPKM,0.111953022,I
AGAP000803,X,-1,-1,I_mean_FPKM,0,I
AGAP000804,X,,,I_mean_FPKM,0.472689676,I
AGAP000805,X,-1,-1,I_mean_FPKM,0,I
AGAP000806,X,-1,-1,I_mean_FPKM,0.018084328,I
AGAP000807,X,-1,-1,I_mean_FPKM,1.279174825,I
AGAP000808,X,-1,-1,I_mean_FPKM,37.34291623,I
AGAP000809,X,-1,-1,I_mean_FPKM,4.441888094,I
AGAP000810,X,-1,-1,I_mean_FPKM,0.603952851,I
AGAP000812,X,-1,-1,I_mean_FPKM,7.258894974,I
AGAP000813,X,-1,-1,I_mean_FPKM,44.21918126,I
AGAP000814,X,-1,-1,I_mean_FPKM,3.792517846,I
AGAP000815,X,-1,-1,I_mean_FPKM,6.471884817,I
AGAP000816,X,1,-1,I_mean_FPKM,1.915675422,I
AGAP000817,X,1,-1,I_mean_FPKM,5.054609132,I
AGAP000818,X,-1,-1,I_mean_FPKM,0.421961701,I
AGAP000819,X,-1,-1,I_mean_FPKM,0,I
AGAP000820,X,-1,-1,I_mean_FPKM,0,I
AGAP000821,X,-1,-1,I_mean_FPKM,0.02310342,I
AGAP000822,X,-1,-1,I_mean_FPKM,0.01388031,I
AGAP000823,X,-1,-1,I_mean_FPKM,38.74877259,I
AGAP000824,X,-1,-1,I_mean_FPKM,9.709668781,I
AGAP000825,X,-1,-1,I_mean_FPKM,2.055988928,I
AGAP000826,X,-1,-1,I_mean_FPKM,53.21607344,I
AGAP000829,X,-1,-1,I_mean_FPKM,40.21594742,I
AGAP000830,X,-1,-1,I_mean_FPKM,12.52672106,I
AGAP000831,X,-1,-1,I_mean_FPKM,14.28694934,I
AGAP000832,X,-1,-1,I_mean_FPKM,41.76093088,I
AGAP000833,X,-1,-1,I_mean_FPKM,8.443543337,I
AGAP000834,X,-1,-1,I_mean_FPKM,2.497627396,I
AGAP000835,X,-1,-1,I_mean_FPKM,237.9593498,I
AGAP000840,X,-1,-1,I_mean_FPKM,0.29223576,I
AGAP000841,X,-1,-1,I_mean_FPKM,113.7256905,I
AGAP000842,X,-1,-1,I_mean_FPKM,418.0884687,I
AGAP000843,X,-1,-1,I_mean_FPKM,199.9976757,I
AGAP000844,X,-1,-1,I_mean_FPKM,355.2060686,I
AGAP000847,X,-1,-1,I_mean_FPKM,579.7146939,I
AGAP000848,X,-1,-1,I_mean_FPKM,0.852429584,I
AGAP000849,X,-1,-1,I_mean_FPKM,891.1123286,I
AGAP000850,X,-1,-1,I_mean_FPKM,61.69403096,I
AGAP000851,X,-1,-1,I_mean_FPKM,1045.546626,I
AGAP000852,X,-1,-1,I_mean_FPKM,431.2068885,I
AGAP000853,X,-1,-1,I_mean_FPKM,0,I
AGAP000854,X,-1,-1,I_mean_FPKM,1.786891175,I
AGAP000855,X,-1,-1,I_mean_FPKM,143.180387,I
AGAP000856,X,-1,-1,I_mean_FPKM,88.47785044,I
AGAP000857,X,-1,-1,I_mean_FPKM,802.7691481,I
AGAP000858,X,-1,-1,I_mean_FPKM,0,I
AGAP000859,X,-1,-1,I_mean_FPKM,0.530211556,I
AGAP000860,,-1,-1,I_mean_FPKM,0.088279552,I
AGAP000861,X,-1,-1,I_mean_FPKM,153.3982836,I
AGAP000862,X,-1,-1,I_mean_FPKM,862.2353215,I
AGAP000863,X,-1,-1,I_mean_FPKM,0,I
AGAP000864,X,-1,-1,I_mean_FPKM,416.4270931,I
AGAP000865,X,-1,-1,I_mean_FPKM,254.6667084,I
AGAP000866,,,,I_mean_FPKM,30.60820458,I
AGAP000867,,,,I_mean_FPKM,30.8093904,I
AGAP000868,X,-1,-1,I_mean_FPKM,167.8775391,I
AGAP000869,X,-1,-1,I_mean_FPKM,3.363562973,I
AGAP000870,X,-1,-1,I_mean_FPKM,763.5471711,I
AGAP000871,X,-1,1,I_mean_FPKM,0.058853035,I
AGAP000874,X,-1,-1,I_mean_FPKM,0,I
AGAP000875,X,-1,-1,I_mean_FPKM,0,I
AGAP000876,X,-1,-1,I_mean_FPKM,0,I
AGAP000877,X,-1,-1,I_mean_FPKM,0,I
AGAP000878,X,-1,-1,I_mean_FPKM,0,I
AGAP000879,X,-1,-1,I_mean_FPKM,0.102725297,I
AGAP000880,X,-1,-1,I_mean_FPKM,231.9749937,I
AGAP000881,X,-1,-1,I_mean_FPKM,2.234100026,I
AGAP000882,X,-1,-1,I_mean_FPKM,120.0806672,I
AGAP000883,X,-1,-1,I_mean_FPKM,210.5730662,I
AGAP000884,X,-1,-1,I_mean_FPKM,150.2939113,I
AGAP000885,X,-1,-1,I_mean_FPKM,3.415005809,I
AGAP000886,X,-1,-1,I_mean_FPKM,228.2442962,I
AGAP000887,X,-1,-1,I_mean_FPKM,126.2603508,I
AGAP000888,X,-1,-1,I_mean_FPKM,92.88767423,I
AGAP000889,X,-1,1,I_mean_FPKM,219.9112103,I
AGAP000890,X,-1,-1,I_mean_FPKM,187.8287876,I
AGAP000891,X,-1,-1,I_mean_FPKM,603.3469078,I
AGAP000892,X,-1,-1,I_mean_FPKM,0,I
AGAP000893,X,-1,-1,I_mean_FPKM,0.036963555,I
AGAP000894,X,-1,-1,I_mean_FPKM,71.8500476,I
AGAP000896,X,-1,-1,I_mean_FPKM,161.6577659,I
AGAP000897,X,-1,-1,I_mean_FPKM,978.9983246,I
AGAP000898,X,-1,-1,I_mean_FPKM,14.33697645,I
AGAP000899,X,-1,-1,I_mean_FPKM,0.390105291,I
AGAP000900,X,-1,-1,I_mean_FPKM,145.0043239,I
AGAP000901,X,-1,-1,I_mean_FPKM,230.3864941,I
AGAP000903,X,-1,-1,I_mean_FPKM,50.36654266,I
AGAP000904,,-1,-1,I_mean_FPKM,0.061293996,I
AGAP000906,,-1,-1,I_mean_FPKM,0.761407988,I
AGAP000907,X,-1,-1,I_mean_FPKM,0,I
AGAP000908,X,-1,-1,I_mean_FPKM,126.7569531,I
AGAP000909,X,-1,-1,I_mean_FPKM,281.4267763,I
AGAP000911,X,-1,-1,I_mean_FPKM,77.59305349,I
AGAP000912,X,-1,-1,I_mean_FPKM,6.002384226,I
AGAP000913,X,-1,-1,I_mean_FPKM,845.4140646,I
AGAP000915,X,-1,-1,I_mean_FPKM,0,I
AGAP000916,X,-1,-1,I_mean_FPKM,0.017142114,I
AGAP000917,X,,,I_mean_FPKM,0,I
AGAP000918,X,-1,-1,I_mean_FPKM,0,I
AGAP000919,X,,,I_mean_FPKM,0,I
AGAP000920,X,-1,-1,I_mean_FPKM,0,I
AGAP000921,X,,,I_mean_FPKM,0,I
AGAP000922,,-1,-1,I_mean_FPKM,0,I
AGAP000923,X,-1,-1,I_mean_FPKM,707.8898518,I
AGAP000924,X,-1,-1,I_mean_FPKM,356.566566,I
AGAP000926,X,-1,-1,I_mean_FPKM,39.10702574,I
AGAP000927,X,-1,-1,I_mean_FPKM,578.1877965,I
AGAP000928,X,-1,-1,I_mean_FPKM,68.33885655,I
AGAP000929,X,-1,-1,I_mean_FPKM,0,I
AGAP000930,X,-1,-1,I_mean_FPKM,28.83946489,I
AGAP000931,X,-1,-1,I_mean_FPKM,107.3224326,I
AGAP000932,X,-1,-1,I_mean_FPKM,19.13961656,I
AGAP000933,X,-1,-1,I_mean_FPKM,60.70007255,I
AGAP000934,X,-1,-1,I_mean_FPKM,0.731776788,I
AGAP000935,X,-1,-1,I_mean_FPKM,240.0039739,I
AGAP000937,,,,I_mean_FPKM,0,I
AGAP000938,X,-1,-1,I_mean_FPKM,0,I
AGAP000939,X,-1,1,I_mean_FPKM,65.64388533,I
AGAP000940,X,-1,-1,I_mean_FPKM,0.030957639,I
AGAP000941,X,-1,-1,I_mean_FPKM,35.25736362,I
AGAP000942,X,-1,-1,I_mean_FPKM,18.89253189,I
AGAP000943,X,-1,-1,I_mean_FPKM,46.86391494,I
AGAP000944,X,,,I_mean_FPKM,5.185903987,I
AGAP000945,X,-1,-1,I_mean_FPKM,20.23170669,I
AGAP000946,X,-1,-1,I_mean_FPKM,0.773880655,I
AGAP000947,X,-1,-1,I_mean_FPKM,10.95604197,I
AGAP000948,X,,,I_mean_FPKM,53.3773736,I
AGAP000949,X,-1,-1,I_mean_FPKM,44.67752854,I
AGAP000950,X,-1,-1,I_mean_FPKM,65.79143637,I
AGAP000951,X,-1,-1,I_mean_FPKM,13.08106563,I
AGAP000952,X,-1,-1,I_mean_FPKM,236.2995793,I
AGAP000953,X,-1,-1,I_mean_FPKM,214.4105511,I
AGAP000954,X,-1,-1,I_mean_FPKM,41.46222931,I
AGAP000955,X,-1,-1,I_mean_FPKM,0.067520341,I
AGAP000957,X,-1,-1,I_mean_FPKM,0,I
AGAP000958,X,-1,-1,I_mean_FPKM,29.63999603,I
AGAP000960,X,-1,-1,I_mean_FPKM,29.8248467,I
AGAP000961,X,-1,-1,I_mean_FPKM,21.13217762,I
AGAP000962,X,-1,-1,I_mean_FPKM,0.055298442,I
AGAP000963,X,-1,-1,I_mean_FPKM,0,I
AGAP000964,X,-1,-1,I_mean_FPKM,0.268815858,I
AGAP000965,X,-1,-1,I_mean_FPKM,0,I
AGAP000966,X,-1,-1,I_mean_FPKM,0,I
AGAP000967,X,-1,-1,I_mean_FPKM,7.002009191,I
AGAP000968,X,-1,-1,I_mean_FPKM,0.544392955,I
AGAP000969,X,-1,-1,I_mean_FPKM,54.67191816,I
AGAP000970,X,-1,-1,I_mean_FPKM,0.846191572,I
AGAP000971,X,-1,-1,I_mean_FPKM,6.552579191,I
AGAP000973,X,-1,-1,I_mean_FPKM,3.678882219,I
AGAP000974,X,-1,-1,I_mean_FPKM,0.015544866,I
AGAP000975,X,,,I_mean_FPKM,7.835388416,I
AGAP000976,X,,,I_mean_FPKM,0.901141032,I
AGAP000977,X,-1,1,I_mean_FPKM,5.260524996,I
AGAP000978,X,-1,-1,I_mean_FPKM,10.02181022,I
AGAP000979,X,-1,-1,I_mean_FPKM,7.8885214,I
AGAP000981,X,-1,-1,I_mean_FPKM,79.12168667,I
AGAP000982,X,-1,-1,I_mean_FPKM,7.733974898,I
AGAP000983,X,-1,-1,I_mean_FPKM,6.510672418,I
AGAP000984,X,-1,-1,I_mean_FPKM,0.138855989,I
AGAP000985,X,-1,-1,I_mean_FPKM,12.89897144,I
AGAP000986,X,-1,-1,I_mean_FPKM,0,I
AGAP000987,X,-1,-1,I_mean_FPKM,0,I
AGAP000988,X,-1,-1,I_mean_FPKM,0.006238471,I
AGAP000989,X,-1,-1,I_mean_FPKM,0.006102111,I
AGAP000990,X,-1,-1,I_mean_FPKM,0.027114151,I
AGAP000991,X,-1,-1,I_mean_FPKM,8.931372712,I
AGAP000992,X,-1,-1,I_mean_FPKM,0.044759945,I
